what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1322622354734
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1322622354914
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1322622355075
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1322622355218
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1322622355362
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1322622355506
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1322622355666
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1322622356099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322622357484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622358049
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1322622358372
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1322622358564
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1322622358724
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1322622358980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322622363899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622364792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622367844
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322622369242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622370588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622371560
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622376002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622382872
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322622384196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622385318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622386162
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622388705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622389475
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322622390393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622391640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622393806
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622395251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622399938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622420641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622422148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622423871
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1322622436578
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622436639
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622436687
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322622442576
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622442769
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622442822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622484081
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322622485785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622488035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622489470
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622490137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622492876
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322622494195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622495319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622496953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622501229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622514877
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622516009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622520795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622524792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622525905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622526846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622535436
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322622537545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622538981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622539954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622540790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622551701
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322622553445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322622557201
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322622558302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622560160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322622561056
